city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
5,0.738919260974546,1,0,3,0,5,21,2,5,4,-0.1393161669770562,0
5,0.738919260974546,1,0,3,2,2,15,3,1,0,1.0595470219341485,0
55,0.39844829769037515,1,0,3,3,5,21,0,5,4,0.5433698155973798,0
64,-1.66059038502818,1,0,3,0,5,1,1,5,1,-0.9052565376703259,1
102,-2.0253807028326487,1,1,0,1,6,11,8,6,6,1.542422473023384,0
95,0.2119999130347578,1,1,3,2,5,21,7,1,4,0.21035226312204522,0
6,0.7713450670016099,0,1,1,0,5,10,2,5,3,0.2603048959933454,0
64,-1.66059038502818,1,0,3,0,5,16,0,1,0,-0.9052565376703259,1
1,0.5362579733053967,1,0,2,5,6,21,8,6,4,1.342611941538183,0
64,-1.66059038502818,1,0,3,0,4,1,2,5,3,-0.339126698462257,1
5,0.738919260974546,3,0,3,0,5,16,3,5,0,-0.9885109257891596,0
64,-1.66059038502818,1,0,0,0,5,20,6,0,0,-1.0051618034129264,1
41,-1.133671037088393,3,1,0,1,6,13,8,6,5,-0.655493373313825,1
5,0.738919260974546,1,1,0,1,6,1,8,6,0,-0.5555881075712246,1
5,0.738919260974546,1,1,3,2,5,6,8,6,0,-0.32247582083849025,1
2,0.4714063612512689,1,0,3,0,5,19,6,5,6,-0.37242845370979044,1
70,0.8929418396030986,1,0,3,1,6,21,7,5,6,0.060494364508144605,0
4,-0.20142911381030593,1,0,3,1,6,3,8,5,0,-0.7553986390564253,0
50,-0.5013678195606469,1,0,1,0,5,17,7,6,0,0.5600206932211466,0
2,0.4714063612512689,1,0,2,0,5,21,4,5,4,-1.021812681036693,0
6,0.7713450670016099,1,1,0,5,6,16,8,6,1,-0.7387477614326586,0
5,0.738919260974546,0,0,3,2,5,21,6,5,4,-0.838653027175259,1
13,0.7875579700151418,3,1,0,1,6,19,8,6,0,-0.2891740655909568,0
13,0.7875579700151418,1,0,3,2,5,21,7,5,4,0.14374875262697828,1
2,0.4714063612512689,1,0,0,1,6,1,8,6,0,0.21035226312204522,0
64,-1.66059038502818,1,0,0,0,5,15,0,0,1,-0.35577757608602373,0
65,0.5686837793324606,1,0,3,0,5,21,3,1,0,0.8097838575776476,0
93,-1.3201194217440093,1,0,3,1,6,10,6,5,0,-0.655493373313825,0
78,-0.01498072915468945,3,0,3,2,5,17,3,6,0,-0.15596704460082292,0
13,0.7875579700151418,3,0,3,2,5,5,2,5,6,-0.05606177885822253,1
5,0.738919260974546,1,0,3,2,5,21,0,1,1,0.6765768365875138,0
5,0.738919260974546,1,0,3,0,5,2,8,6,0,0.02719260926061114,0
24,-2.4469161811844784,3,1,3,1,6,13,8,6,6,-0.522286352323691,0
48,0.6578547459068863,1,1,3,1,6,19,8,6,6,-0.4723337194523909,0
49,0.738919260974546,1,0,3,2,5,21,2,5,4,1.592375105894684,0
49,0.738919260974546,1,0,3,0,5,18,3,1,0,-0.588889862818758,0
5,0.738919260974546,3,0,3,0,5,21,4,2,5,0.19370138549827848,0
5,0.738919260974546,3,1,3,2,5,14,2,5,0,0.5766715708449134,0
93,-1.3201194217440093,1,0,1,0,5,14,2,5,6,-0.7220968838088918,0
13,0.7875579700151418,1,0,3,2,3,10,2,5,6,-0.7887003943039588,0
47,0.11472249495356611,1,1,0,0,5,11,8,6,6,-0.7054460061851251,0
74,0.5200450702918648,3,0,1,0,5,2,8,6,0,-0.22257055509588985,0
48,0.6578547459068863,3,1,3,5,6,11,8,5,6,-0.588889862818758,0
5,0.738919260974546,3,0,3,0,5,19,0,5,4,0.24365401836957867,0
41,-1.133671037088393,3,1,3,0,5,13,7,1,2,0.3102575288646456,0
99,0.447087006730971,3,0,3,2,5,21,7,1,1,-0.02276002361068906,0
80,-2.5360871477589044,3,0,0,0,5,13,4,5,0,-0.5555881075712246,0
64,-1.66059038502818,1,1,3,0,5,11,8,6,0,-0.838653027175259,1
5,0.738919260974546,3,0,3,0,1,11,8,6,0,-0.3890793313335572,1
64,-1.66059038502818,3,1,3,0,5,13,8,6,5,-0.7220968838088918,1
49,0.738919260974546,1,0,3,0,5,10,8,6,1,0.5100680603498464,1
5,0.738919260974546,1,0,3,2,5,5,2,5,3,-0.5722389851949913,0
22,-2.8360258535092453,3,0,0,3,5,21,2,5,4,-0.35577757608602373,0
85,0.5443644248121626,1,0,3,2,0,21,8,6,4,1.5257715953996172,0
13,0.7875579700151418,1,0,3,0,5,5,3,5,3,-0.7054460061851251,0
86,-0.7202420102433282,1,0,1,0,5,5,8,5,4,-0.8886056600465592,0
103,0.8929418396030986,1,1,3,4,6,13,8,6,6,-0.22257055509588985,0
65,0.5686837793324606,1,0,1,0,5,18,7,0,0,-0.7720495166801921,0
24,-2.4469161811844784,1,0,3,0,5,13,3,5,0,-0.6721442509375917,1
48,0.6578547459068863,1,0,3,2,5,18,2,5,0,-0.9718600481653928,0
5,0.738919260974546,3,0,3,0,5,7,2,5,2,0.2603048959933454,0
48,0.6578547459068863,1,0,3,0,5,21,6,5,3,0.6599259589637471,0
93,-1.3201194217440093,1,1,0,0,5,13,7,5,0,-0.7887003943039588,0
30,0.5524708763189287,1,0,3,2,4,21,6,0,1,-0.6221916180662914,0
5,0.738919260974546,1,0,3,0,5,21,0,1,2,-0.8886056600465592,0
64,-1.66059038502818,0,0,2,2,5,17,3,5,0,-0.8886056600465592,1
94,-0.21764201682383788,3,0,3,0,5,3,1,5,6,-0.02276002361068906,0
85,0.5443644248121626,1,1,3,4,6,17,8,6,6,-0.25587231034342334,0
64,-1.66059038502818,3,0,2,0,5,11,8,6,1,-0.37242845370979044,1
5,0.738919260974546,0,1,0,0,5,1,8,4,4,0.7764821023301142,1
55,0.39844829769037515,1,0,3,2,5,21,5,5,4,-0.35577757608602373,0
48,0.6578547459068863,1,0,3,2,5,21,4,5,2,-0.6221916180662914,0
5,0.738919260974546,1,1,3,4,6,13,8,6,6,-0.838653027175259,0
4,-0.20142911381030593,1,0,3,2,5,17,3,5,0,0.37686103935971255,0
13,0.7875579700151418,1,1,3,5,6,21,8,6,6,0.47676630510231294,0
13,0.7875579700151418,1,0,3,2,5,21,3,5,0,-0.15596704460082292,0
6,0.7713450670016099,1,1,3,4,6,13,8,6,6,4.139959382330995,0
35,-0.5337936255877108,1,1,0,0,5,15,4,5,0,-0.35577757608602373,0
93,-1.3201194217440093,1,1,3,4,6,20,8,6,6,-0.9718600481653928,0
102,-2.0253807028326487,3,0,3,0,5,17,0,5,0,-0.9385582929178594,0
49,0.738919260974546,1,1,3,2,5,21,8,6,4,0.37686103935971255,1
6,0.7713450670016099,1,0,3,0,5,15,6,0,0,0.6599259589637471,0
68,-1.060712973527499,1,0,2,0,5,5,3,5,1,-0.5555881075712246,0
49,0.738919260974546,2,1,3,2,5,14,0,5,1,-0.6055407404425247,0
5,0.738919260974546,1,0,3,0,5,21,8,6,0,-0.25587231034342334,0
74,0.5200450702918648,1,0,0,0,5,15,4,5,0,-0.7553986390564253,0
95,0.2119999130347578,1,0,3,2,5,7,0,2,0,0.8097838575776476,0
95,0.2119999130347578,0,1,0,2,5,1,8,2,2,0.5433698155973798,0
64,-1.66059038502818,0,0,3,0,5,3,3,5,1,0.47676630510231294,1
30,0.5524708763189287,3,0,3,2,5,17,3,5,6,0.29360665124087887,0
64,-1.66059038502818,1,1,0,2,5,0,4,5,0,2.541475130449388,0
49,0.738919260974546,1,1,3,0,5,11,8,6,0,-0.522286352323691,1
6,0.7713450670016099,1,1,0,0,5,14,8,6,0,-0.25587231034342334,1
66,-1.060712973527499,1,0,3,0,5,21,6,5,4,-0.9052565376703259,0
11,-2.2604677965288613,3,0,3,0,5,16,3,5,2,-0.5555881075712246,1
5,0.738919260974546,3,1,0,5,6,15,7,6,3,-0.2891740655909568,0
91,0.6821741004271842,1,0,3,1,6,5,6,5,4,-0.8553039047990257,0
103,0.8929418396030986,1,0,1,2,3,21,8,6,4,0.24365401836957867,0
5,0.738919260974546,1,0,3,0,5,6,8,6,0,4.373071669063729,0
15,-0.6959226557230302,1,1,3,0,5,21,8,6,4,-0.9718600481653928,0
5,0.738919260974546,1,1,0,0,5,16,8,4,1,-0.22257055509588985,1
26,-0.01498072915468945,1,0,0,0,5,13,0,5,1,-0.4556828418286241,0
48,0.6578547459068863,1,0,3,2,5,21,0,5,4,-0.8553039047990257,0
5,0.738919260974546,3,0,3,0,5,10,5,5,0,-0.35577757608602373,0
7,-0.28249362887796564,3,0,3,0,4,0,0,2,0,-0.7387477614326586,0
48,0.6578547459068863,1,1,0,2,5,5,8,6,1,0.17705050787451174,1
5,0.738919260974546,1,0,0,0,5,21,3,2,4,-0.1892687998483564,0
64,-1.66059038502818,1,0,3,0,5,17,6,6,6,-0.15596704460082292,0
116,-1.060712973527499,0,1,3,2,5,14,2,5,0,-0.2392214327196566,0
81,-0.8418387828448177,1,1,3,2,5,18,8,6,1,-0.9219074152940927,1
70,0.8929418396030986,1,0,3,3,5,6,3,1,1,-0.42238108658109064,0
5,0.738919260974546,1,0,3,0,5,6,5,5,4,-0.5389372299474577,0
48,0.6578547459068863,1,0,3,1,6,21,8,5,1,-0.588889862818758,0
64,-1.66059038502818,0,0,3,0,5,0,2,5,0,-0.4390319642048574,0
49,0.738919260974546,1,1,0,1,6,11,3,6,6,-0.6721442509375917,1
5,0.738919260974546,1,0,3,4,6,19,6,5,4,-0.32247582083849025,0
5,0.738919260974546,1,0,3,0,2,21,0,5,4,-0.8553039047990257,0
99,0.447087006730971,2,0,3,2,5,1,0,5,4,1.2593575534193495,0
64,-1.66059038502818,1,0,0,2,5,13,8,6,0,0.07714524213191135,1
5,0.738919260974546,1,0,3,1,6,16,4,5,1,-0.05606177885822253,0
64,-1.66059038502818,1,1,0,1,6,11,8,6,6,-0.37242845370979044,0
5,0.738919260974546,1,0,3,2,4,21,3,5,4,1.159452287676749,0
47,0.11472249495356611,1,1,0,0,5,14,8,6,6,-0.588889862818758,1
11,-2.2604677965288613,3,0,3,0,5,15,6,6,0,0.6432750813399802,1
5,0.738919260974546,1,0,3,2,5,21,1,5,2,1.1428014100529822,0
74,0.5200450702918648,1,0,3,2,5,8,3,5,4,0.32690840648841235,0
74,0.5200450702918648,3,1,0,0,5,17,8,6,6,-0.4390319642048574,0
101,-0.6067516891486046,1,0,0,1,6,14,2,5,0,1.542422473023384,0
5,0.738919260974546,1,0,3,0,5,15,3,1,0,0.6099733260924468,0
107,-1.060712973527499,0,1,2,1,6,20,8,6,4,0.02719260926061114,0
13,0.7875579700151418,1,0,3,0,5,16,3,5,4,0.3102575288646456,0
64,-1.66059038502818,3,0,0,0,5,13,6,4,0,-0.37242845370979044,1
70,0.8929418396030986,3,1,0,0,5,11,8,6,0,0.47676630510231294,0
95,0.2119999130347578,3,0,3,2,5,1,8,6,0,-0.10601441172952272,0
48,0.6578547459068863,0,1,3,0,5,21,2,5,0,-0.30582494321472353,0
2,0.4714063612512689,1,0,0,0,5,21,3,5,0,-0.7054460061851251,0
30,0.5524708763189287,1,0,3,2,5,17,6,0,0,-0.8886056600465592,0
5,0.738919260974546,1,0,3,0,5,14,8,6,0,0.5100680603498464,1
30,0.5524708763189287,1,1,0,0,5,17,3,5,0,0.14374875262697828,0
48,0.6578547459068863,3,1,0,0,5,19,8,6,0,-0.7220968838088918,0
64,-1.66059038502818,1,1,3,0,4,13,8,6,1,1.4258663296570167,1
64,-1.66059038502818,1,0,3,2,5,17,2,2,0,-0.10601441172952272,0
48,0.6578547459068863,1,0,3,3,5,21,3,5,4,-0.42238108658109064,0
5,0.738919260974546,0,1,3,0,2,4,0,1,1,-0.8886056600465592,0
5,0.738919260974546,3,0,3,2,5,22,8,6,5,-0.522286352323691,0
101,-0.6067516891486046,0,0,3,2,5,5,0,1,1,-0.30582494321472353,0
7,-0.28249362887796564,1,0,3,0,5,17,8,6,0,-0.9885109257891596,1
24,-2.4469161811844784,1,1,1,0,1,14,8,6,0,-0.5056354746999243,0
49,0.738919260974546,1,1,0,5,6,2,8,6,0,-0.32247582083849025,0
48,0.6578547459068863,1,0,3,0,1,21,2,5,4,-0.1393161669770562,0
64,-1.66059038502818,1,0,3,0,5,19,7,5,4,-0.6887951285613584,1
1,0.5362579733053967,1,1,3,1,6,17,8,6,4,0.34355928411217906,0
55,0.39844829769037515,1,1,0,1,6,3,8,6,3,-0.9219074152940927,0
30,0.5524708763189287,1,0,3,0,5,15,6,1,2,-0.588889862818758,0
5,0.738919260974546,0,0,3,2,5,21,1,6,0,-0.6221916180662914,0
51,0.6011095853595245,3,0,0,2,5,6,2,5,0,2.6413803961919884,0
30,0.5524708763189287,1,1,0,0,5,17,8,6,1,-0.32247582083849025,1
5,0.738919260974546,1,0,3,0,5,17,6,6,0,2.1085523122314527,0
5,0.738919260974546,1,0,3,2,5,15,2,5,0,-0.9385582929178594,0
64,-1.66059038502818,1,0,3,0,5,15,3,1,0,-0.522286352323691,1
5,0.738919260974546,3,0,1,0,5,6,0,5,1,-0.7887003943039588,0
82,0.4957257157715668,1,0,3,1,6,21,4,5,4,-0.37242845370979044,0
5,0.738919260974546,1,1,0,0,5,4,8,6,6,3.1742084801525237,0
103,0.8929418396030986,1,0,3,0,5,21,4,6,0,-0.10601441172952272,0
48,0.6578547459068863,2,0,3,2,5,19,3,5,0,-0.5389372299474577,0
64,-1.66059038502818,3,1,3,0,5,20,7,5,6,0.010541731636844407,1
48,0.6578547459068863,1,0,3,0,5,21,2,5,2,0.27695577361711216,0
30,0.5524708763189287,3,0,3,0,5,19,0,5,0,3.0076997039148563,0
5,0.738919260974546,1,0,3,0,0,1,0,5,2,-0.25587231034342334,0
69,0.15525475248739598,1,0,3,0,5,6,0,5,2,0.32690840648841235,0
48,0.6578547459068863,1,0,3,0,5,13,6,6,0,-1.0551144362842266,0
66,-1.060712973527499,1,0,3,0,5,4,8,6,0,-0.7887003943039588,1
5,0.738919260974546,0,0,3,0,5,14,1,5,1,-0.8053512719277255,0
82,0.4957257157715668,1,1,0,0,5,17,8,6,0,1.4425172072807835,1
94,-0.21764201682383788,1,0,3,0,5,15,3,5,1,-0.7220968838088918,0
5,0.738919260974546,3,0,3,0,5,0,8,6,0,-0.6887951285613584,1
120,0.7794515185083759,1,0,3,1,6,19,0,5,0,0.04384348688437787,0
49,0.738919260974546,1,0,3,0,5,1,2,5,0,-0.1393161669770562,1
5,0.738919260974546,1,0,3,2,5,4,1,2,2,3.340717256390191,0
5,0.738919260974546,1,1,3,0,1,21,1,5,0,-0.2891740655909568,0
5,0.738919260974546,3,0,3,0,5,21,3,1,4,-0.37242845370979044,0
13,0.7875579700151418,0,0,3,0,5,6,0,5,1,-1.0051618034129264,1
89,0.3011708796091835,1,0,3,0,5,17,3,5,0,-0.30582494321472353,0
48,0.6578547459068863,1,0,3,0,5,16,3,5,0,-0.006109145986922327,0
5,0.738919260974546,0,0,3,2,5,3,2,5,3,-0.35577757608602373,0
82,0.4957257157715668,1,0,3,0,5,21,1,5,0,-0.5722389851949913,0
48,0.6578547459068863,1,0,3,2,4,10,8,6,0,-0.838653027175259,0
48,0.6578547459068863,1,0,3,0,5,1,7,5,2,0.6599259589637471,0
65,0.5686837793324606,1,0,3,0,5,21,2,5,4,-0.25587231034342334,0
13,0.7875579700151418,1,0,1,0,0,17,3,5,1,-0.7720495166801921,0
13,0.7875579700151418,1,0,3,0,5,10,3,5,4,-0.9885109257891596,0
5,0.738919260974546,1,1,0,2,5,16,8,6,6,-0.8553039047990257,1
15,-0.6959226557230302,3,0,3,1,6,0,1,5,0,1.1094996548054488,0
64,-1.66059038502818,3,0,3,2,5,15,2,5,0,0.060494364508144605,0
95,0.2119999130347578,3,0,3,2,5,18,8,6,1,-0.4057302089573239,1
5,0.738919260974546,1,1,3,0,5,10,8,6,0,0.37686103935971255,0
48,0.6578547459068863,3,1,3,1,6,17,1,4,4,-0.5555881075712246,0
5,0.738919260974546,1,0,3,0,4,19,7,5,0,0.42681367223101274,0
64,-1.66059038502818,1,0,3,0,5,11,2,5,0,-0.12266528935328946,1
64,-1.66059038502818,1,0,0,2,5,4,8,6,1,1.6756294940135177,0
49,0.738919260974546,3,0,3,0,5,14,3,5,2,-0.22257055509588985,0
15,-0.6959226557230302,1,0,1,0,5,11,0,6,0,-0.8220021495514923,0
5,0.738919260974546,1,0,3,0,5,16,0,5,1,0.29360665124087887,0
95,0.2119999130347578,1,0,3,2,5,9,8,6,0,0.37686103935971255,0
48,0.6578547459068863,1,0,3,1,6,7,8,6,0,3.607131298370459,0
64,-1.66059038502818,3,0,0,0,5,20,3,5,0,0.47676630510231294,1
48,0.6578547459068863,1,0,3,0,5,17,0,5,0,-0.9552091705416261,0
102,-2.0253807028326487,1,0,3,0,5,15,0,5,0,-0.7387477614326586,0
2,0.4714063612512689,1,0,3,0,5,1,0,5,6,0.6099733260924468,0
117,-1.1174581340748608,1,1,0,1,6,11,8,6,6,-0.17261792222458966,0
1,0.5362579733053967,1,0,1,2,5,19,6,1,1,-0.655493373313825,0
42,-1.060712973527499,1,1,0,0,5,11,8,5,6,-0.8220021495514923,0
5,0.738919260974546,3,0,3,2,5,2,3,4,0,4.139959382330995,0
64,-1.66059038502818,3,0,3,5,6,10,8,6,6,-0.12266528935328946,1
64,-1.66059038502818,1,0,3,0,5,15,0,5,0,-0.3890793313335572,0
5,0.738919260974546,3,1,3,0,5,1,7,5,4,-0.4889845970761576,1
77,-0.4284097559997532,1,0,0,0,5,1,1,5,0,0.6432750813399802,0
64,-1.66059038502818,3,0,3,2,5,2,1,5,1,1.542422473023384,0
88,-0.7283484617500942,3,1,0,0,5,20,8,6,5,0.21035226312204522,0
48,0.6578547459068863,3,1,3,0,0,11,8,6,1,-0.7387477614326586,1
99,0.447087006730971,2,0,1,2,5,21,7,1,1,-1.0051618034129264,0
69,0.15525475248739598,1,0,3,2,5,6,7,0,0,-0.5722389851949913,0
24,-2.4469161811844784,1,0,3,0,5,15,3,5,0,-0.37242845370979044,1
43,-1.060712973527499,1,0,3,2,5,21,7,1,4,-1.021812681036693,0
48,0.6578547459068863,1,0,3,0,5,15,4,5,0,0.8097838575776476,0
13,0.7875579700151418,3,0,3,0,1,3,8,6,4,-0.5056354746999243,0
11,-2.2604677965288613,1,0,1,0,5,11,7,0,0,-0.4057302089573239,0
75,-0.28249362887796564,1,0,3,0,5,19,3,5,0,-0.4889845970761576,0
5,0.738919260974546,1,0,3,0,4,1,7,5,0,-0.22257055509588985,0
120,0.7794515185083759,1,0,3,0,5,11,7,5,6,1.7422330045085848,0
5,0.738919260974546,1,0,3,2,5,5,2,5,0,2.3083628437166537,0
103,0.8929418396030986,1,0,3,0,5,21,8,6,4,1.5257715953996172,0
48,0.6578547459068863,1,0,3,0,5,21,8,5,1,-0.9718600481653928,0
5,0.738919260974546,1,0,3,0,5,8,1,5,3,2.1085523122314527,1
13,0.7875579700151418,1,0,3,0,1,15,8,6,0,-0.4390319642048574,0
70,0.8929418396030986,1,1,0,0,5,19,8,6,1,-0.4390319642048574,0
64,-1.66059038502818,1,0,3,2,5,18,2,5,0,-1.021812681036693,1
13,0.7875579700151418,1,1,0,0,5,19,2,5,6,0.14374875262697828,0
48,0.6578547459068863,1,0,3,0,5,2,4,5,0,-0.2392214327196566,0
64,-1.66059038502818,1,1,3,0,4,16,8,6,0,-0.12266528935328946,1
55,0.39844829769037515,3,0,1,2,5,8,1,5,0,0.6099733260924468,0
5,0.738919260974546,3,1,0,0,5,15,0,4,0,0.2603048959933454,0
30,0.5524708763189287,1,0,3,5,6,17,0,5,4,-0.4390319642048574,1
3,-2.1956161844747335,1,1,0,1,6,11,8,6,6,0.5766715708449134,0
55,0.39844829769037515,1,0,3,1,6,2,5,5,2,1.8754400254987185,0
11,-2.2604677965288613,3,1,0,0,5,0,8,6,0,0.5933224484686801,1
30,0.5524708763189287,3,0,3,2,5,17,8,6,0,-0.006109145986922327,0
64,-1.66059038502818,1,0,3,0,5,13,0,5,0,-0.35577757608602373,0
70,0.8929418396030986,1,1,3,1,6,13,2,5,2,-0.10601441172952272,0
48,0.6578547459068863,3,1,0,0,5,16,8,5,0,-0.5056354746999243,0
103,0.8929418396030986,1,0,3,0,5,8,8,6,4,-0.32247582083849025,0
31,0.057977334406204305,1,0,0,1,6,13,3,5,0,-0.9219074152940927,0
5,0.738919260974546,1,0,3,0,1,21,8,6,4,-0.32247582083849025,1
106,-2.0253807028326487,3,1,3,5,6,13,8,6,0,-0.7387477614326586,1
64,-1.66059038502818,3,0,3,2,5,7,7,5,2,0.42681367223101274,1
64,-1.66059038502818,1,1,3,0,5,18,8,6,0,0.7598312247063475,1
48,0.6578547459068863,1,0,3,0,5,18,7,1,0,0.6432750813399802,0
78,-0.01498072915468945,1,0,3,0,5,10,2,5,6,-0.9219074152940927,0
5,0.738919260974546,1,1,0,1,6,16,8,5,6,-0.2891740655909568,0
2,0.4714063612512689,1,0,3,0,4,5,6,5,0,-0.02276002361068906,0
47,0.11472249495356611,1,0,3,0,5,5,6,5,0,-0.6887951285613584,0
49,0.738919260974546,1,1,0,1,6,14,1,5,0,-0.7054460061851251,0
48,0.6578547459068863,1,0,3,3,5,13,6,5,1,-0.9219074152940927,0
5,0.738919260974546,1,0,3,0,1,13,1,5,0,-0.655493373313825,0
31,0.057977334406204305,1,0,1,0,5,21,1,5,1,-0.6055407404425247,0
64,-1.66059038502818,3,0,3,0,5,17,0,1,0,-0.9052565376703259,1
64,-1.66059038502818,1,0,3,0,5,10,0,5,4,-0.25587231034342334,1
64,-1.66059038502818,1,0,3,0,5,21,8,6,0,-0.27252318796719005,0
114,0.7794515185083759,1,1,0,0,5,13,0,2,1,-0.8719547824227925,0
49,0.738919260974546,3,0,3,0,5,21,6,5,0,0.29360665124087887,0
5,0.738919260974546,1,0,3,0,5,8,5,2,4,1.3759136967857166,0
64,-1.66059038502818,3,0,3,2,5,15,6,6,1,-0.35577757608602373,0
13,0.7875579700151418,1,1,3,1,6,11,8,5,6,0.02719260926061114,0
5,0.738919260974546,0,0,3,0,5,2,5,5,0,0.7431803470825806,0
48,0.6578547459068863,1,0,3,0,5,9,0,5,4,-0.4057302089573239,0
5,0.738919260974546,1,0,3,0,5,13,8,6,0,0.41016279460724603,0
49,0.738919260974546,1,1,0,1,6,13,8,6,0,-0.15596704460082292,0
122,0.6983870034407161,0,0,3,0,5,21,3,5,4,-0.4723337194523909,0
13,0.7875579700151418,1,1,0,2,5,2,7,4,0,-0.9052565376703259,0
100,-0.27438717737119966,1,0,3,2,5,21,0,4,4,0.5600206932211466,0
99,0.447087006730971,1,0,3,0,4,15,6,5,0,-0.6221916180662914,0
5,0.738919260974546,1,0,3,0,4,21,4,3,4,-0.6221916180662914,0
48,0.6578547459068863,1,1,0,1,6,0,8,6,0,3.8735453403507267,0
38,0.09040314043326819,3,1,0,0,5,15,3,5,0,-0.5389372299474577,1
11,-2.2604677965288613,1,0,3,0,5,13,3,5,1,-0.02276002361068906,0
31,0.057977334406204305,0,0,3,2,5,16,3,5,0,0.9429908785677815,0
114,0.7794515185083759,3,1,0,1,6,19,8,5,0,-0.6887951285613584,0
5,0.738919260974546,1,0,3,0,5,21,5,5,4,-1.021812681036693,1
49,0.738919260974546,1,0,3,0,5,10,2,5,4,1.975345291241319,0
87,0.22010636454152377,3,0,3,0,5,15,3,5,6,0.5766715708449134,0
5,0.738919260974546,1,0,3,0,5,21,2,5,4,-0.7220968838088918,0
49,0.738919260974546,1,0,3,0,5,5,3,5,4,-0.12266528935328946,0
49,0.738919260974546,1,1,0,1,6,2,8,6,3,-0.9552091705416261,0
65,0.5686837793324606,1,1,0,1,6,16,8,6,0,0.6266242037162135,0
91,0.6821741004271842,3,0,3,0,3,7,2,4,0,-0.5056354746999243,0
82,0.4957257157715668,1,0,0,0,5,11,3,5,0,0.34355928411217906,0
2,0.4714063612512689,3,0,3,0,5,21,6,5,0,-0.8053512719277255,0
103,0.8929418396030986,1,0,3,0,5,5,5,4,0,-0.35577757608602373,0
13,0.7875579700151418,1,0,3,0,5,6,2,5,0,-0.7054460061851251,0
7,-0.28249362887796564,1,0,3,2,5,9,3,5,5,-0.7387477614326586,0
13,0.7875579700151418,1,0,0,0,5,18,3,1,0,4.173261137578527,0
48,0.6578547459068863,1,0,3,0,5,6,7,5,1,0.47676630510231294,0
83,-0.5419000770944767,3,0,0,1,6,19,8,6,0,-0.7887003943039588,0
95,0.2119999130347578,1,0,3,0,5,7,6,5,0,0.41016279460724603,0
48,0.6578547459068863,0,0,3,2,5,11,0,2,0,-0.6055407404425247,0
6,0.7713450670016099,1,0,3,0,5,18,4,5,4,-0.8053512719277255,0
49,0.738919260974546,1,0,3,0,5,21,8,6,1,-0.6887951285613584,1
64,-1.66059038502818,1,1,3,0,1,1,8,6,6,3.7403383193605926,1
64,-1.66059038502818,1,0,0,0,5,16,7,5,4,-0.4390319642048574,1
13,0.7875579700151418,1,1,0,0,5,15,7,0,0,-0.7387477614326586,0
85,0.5443644248121626,1,0,3,2,5,21,8,6,6,-0.7387477614326586,0
13,0.7875579700151418,1,0,3,0,5,10,7,1,1,-0.339126698462257,0
22,-2.8360258535092453,3,1,0,1,6,0,8,6,0,-0.8553039047990257,1
64,-1.66059038502818,1,1,3,1,6,20,8,6,6,-0.03941090123445579,1
78,-0.01498072915468945,1,0,3,0,5,21,3,5,4,-0.006109145986922327,1
49,0.738919260974546,1,0,3,2,5,2,0,5,4,-0.7054460061851251,0
15,-0.6959226557230302,3,0,0,2,5,20,3,6,0,-0.7720495166801921,0
11,-2.2604677965288613,1,1,0,0,5,15,7,6,0,0.6099733260924468,1
64,-1.66059038502818,3,1,0,0,5,16,2,5,0,-0.7387477614326586,1
83,-0.5419000770944767,1,0,0,1,6,1,2,3,0,-0.37242845370979044,0
103,0.8929418396030986,1,0,3,2,5,5,3,1,0,-0.8886056600465592,0
49,0.738919260974546,1,1,0,0,5,18,8,6,0,-0.4390319642048574,1
117,-1.1174581340748608,1,1,1,0,5,0,8,5,6,-0.6721442509375917,0
48,0.6578547459068863,1,0,3,0,5,7,1,5,0,-0.32247582083849025,0
6,0.7713450670016099,1,0,3,2,5,7,2,2,0,-0.4723337194523909,0
5,0.738919260974546,1,0,3,0,5,21,0,4,4,0.3102575288646456,0
112,0.763238615494844,1,0,0,0,5,14,2,5,0,-0.6221916180662914,0
13,0.7875579700151418,1,0,3,2,5,19,2,5,4,-0.4889845970761576,0
5,0.738919260974546,0,0,3,0,2,21,5,5,1,-0.17261792222458966,1
94,-0.21764201682383788,1,0,3,2,5,2,0,5,0,-0.9718600481653928,0
6,0.7713450670016099,1,1,0,0,5,1,1,4,0,-0.9052565376703259,0
101,-0.6067516891486046,1,0,3,2,2,21,8,6,1,-0.655493373313825,0
71,-1.060712973527499,1,0,1,0,5,19,7,1,0,-0.35577757608602373,0
5,0.738919260974546,1,0,3,0,3,4,8,6,0,-0.9718600481653928,0
7,-0.28249362887796564,1,0,1,0,5,15,6,5,0,-0.4057302089573239,0
42,-1.060712973527499,3,1,3,2,5,4,3,4,4,-0.7887003943039588,0
2,0.4714063612512689,1,0,1,0,5,18,8,6,0,1.342611941538183,1
64,-1.66059038502818,1,1,0,0,5,11,8,6,6,-0.8553039047990257,1
13,0.7875579700151418,3,0,0,0,5,20,3,5,6,0.8430856128251811,0
5,0.738919260974546,1,0,3,1,6,21,3,5,4,0.44346454985477946,0
5,0.738919260974546,3,0,0,0,5,22,3,1,4,-0.6887951285613584,0
101,-0.6067516891486046,3,0,3,0,5,17,1,5,0,-0.7220968838088918,0
48,0.6578547459068863,1,1,3,0,0,11,3,5,1,-0.2891740655909568,1
5,0.738919260974546,1,0,3,0,5,21,8,6,1,-0.35577757608602373,0
