city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
114,0.7794515185083759,3,0,3,0,5,19,0,5,4,-0.6887951285613584,1
51,0.6011095853595245,1,0,3,0,5,21,0,5,1,0.39351191698347926,0
48,0.6578547459068863,1,1,2,5,6,13,8,6,6,0.3102575288646456,0
55,0.39844829769037515,1,1,3,2,2,21,1,4,2,-0.2392214327196566,0
49,0.738919260974546,1,0,0,0,5,13,5,5,0,0.8097838575776476,0
5,0.738919260974546,1,0,3,0,5,21,1,4,4,-0.5389372299474577,0
64,-1.66059038502818,3,0,3,0,5,11,7,5,1,0.24365401836957867,1
13,0.7875579700151418,0,0,3,2,2,19,8,6,0,-0.35577757608602373,0
6,0.7713450670016099,0,0,3,2,2,11,3,1,0,-0.6221916180662914,0
5,0.738919260974546,0,0,3,0,5,18,1,5,3,0.3102575288646456,0
5,0.738919260974546,2,1,3,5,6,14,8,6,0,1.842138270251185,0
64,-1.66059038502818,3,1,3,2,5,20,0,2,0,1.5091207177758503,1
64,-1.66059038502818,0,0,3,2,5,15,2,5,1,-0.006109145986922327,1
120,0.7794515185083759,1,0,1,0,0,13,4,5,0,-0.42238108658109064,0
91,0.6821741004271842,1,0,3,2,5,2,3,5,0,0.02719260926061114,0
95,0.2119999130347578,1,0,3,0,5,18,3,1,4,-0.7054460061851251,0
41,-1.133671037088393,1,0,3,0,5,15,3,5,0,-0.8886056600465592,0
45,-0.48515491654711496,1,1,3,0,5,2,8,6,1,-0.7887003943039588,1
103,0.8929418396030986,1,0,3,0,5,2,8,6,1,-0.7887003943039588,1
41,-1.133671037088393,0,1,3,0,5,13,0,4,0,0.11044699737944481,0
94,-0.21764201682383788,1,1,2,3,5,14,8,6,0,-0.1393161669770562,0
99,0.447087006730971,3,0,3,0,5,15,3,6,0,-0.7387477614326586,0
91,0.6821741004271842,1,0,3,0,5,1,3,1,0,-0.006109145986922327,0
112,0.763238615494844,0,0,3,0,2,9,8,6,0,-0.8719547824227925,1
122,0.6983870034407161,3,0,3,0,5,16,3,5,0,0.14374875262697828,0
5,0.738919260974546,3,1,3,0,5,9,2,5,4,-0.5555881075712246,0
101,-0.6067516891486046,3,0,1,0,5,13,3,5,4,-0.4390319642048574,0
64,-1.66059038502818,1,0,3,0,1,16,6,5,1,-0.838653027175259,1
48,0.6578547459068863,1,0,3,0,5,9,3,5,4,-0.4390319642048574,0
95,0.2119999130347578,1,0,3,0,5,1,8,6,3,0.7098785918350472,0
5,0.738919260974546,0,1,0,2,5,3,2,4,1,1.4924698401520837,0
119,-1.060712973527499,1,1,3,0,5,13,8,6,0,-0.7720495166801921,1
48,0.6578547459068863,1,1,0,0,3,21,3,2,4,-0.35577757608602373,0
64,-1.66059038502818,1,0,3,0,5,17,2,5,0,0.7265294694588139,0
48,0.6578547459068863,1,1,3,0,2,18,3,5,0,1.9420435359937855,0
103,0.8929418396030986,1,0,3,0,5,16,8,5,4,-0.4057302089573239,0
99,0.447087006730971,1,0,3,2,5,13,6,5,0,-0.15596704460082292,0
64,-1.66059038502818,1,0,3,2,5,19,8,6,3,-0.8053512719277255,1
49,0.738919260974546,1,0,3,0,2,13,7,0,0,-0.588889862818758,0
99,0.447087006730971,1,0,3,0,5,18,0,4,2,-0.22257055509588985,0
5,0.738919260974546,1,0,0,0,5,16,4,5,1,-1.021812681036693,0
66,-1.060712973527499,1,1,0,1,6,15,0,5,0,-0.32247582083849025,0
93,-1.3201194217440093,1,0,3,0,5,5,7,5,0,-0.4390319642048574,0
114,0.7794515185083759,1,1,0,0,2,11,8,6,0,0.04384348688437787,0
98,-1.060712973527499,0,1,0,4,6,20,8,5,6,-0.4723337194523909,1
49,0.738919260974546,1,0,3,0,5,21,7,5,0,1.2094049205480493,0
1,0.5362579733053967,3,0,3,0,5,21,3,5,0,-0.8553039047990257,0
119,-1.060712973527499,1,0,3,0,5,15,8,6,4,0.7764821023301142,1
5,0.738919260974546,1,0,3,0,0,0,4,6,0,1.475818962528317,0
30,0.5524708763189287,1,0,3,2,5,2,3,5,1,-0.8886056600465592,0
36,-0.8256258798312859,3,1,3,0,5,6,0,1,2,-0.7887003943039588,0
11,-2.2604677965288613,1,0,3,0,5,17,6,5,0,-0.8886056600465592,1
5,0.738919260974546,3,0,3,0,5,19,0,5,4,0.24365401836957867,0
55,0.39844829769037515,3,1,1,2,5,21,4,2,6,-0.9885109257891596,0
48,0.6578547459068863,1,1,1,0,5,3,8,6,1,0.7598312247063475,1
13,0.7875579700151418,3,1,3,0,2,21,0,5,1,-0.25587231034342334,0
64,-1.66059038502818,1,0,0,0,5,16,7,5,4,-0.4390319642048574,1
30,0.5524708763189287,1,0,3,0,5,8,4,5,0,-0.7887003943039588,0
48,0.6578547459068863,1,0,3,0,5,18,3,5,0,-0.6887951285613584,0
94,-0.21764201682383788,3,0,3,1,6,2,8,6,0,0.32690840648841235,0
77,-0.4284097559997532,1,1,0,0,5,15,8,6,0,4.406373424311263,0
5,0.738919260974546,1,1,0,0,5,15,8,6,0,-0.8220021495514923,0
5,0.738919260974546,1,0,3,0,5,9,6,5,1,0.2603048959933454,0
13,0.7875579700151418,1,1,3,1,6,14,8,6,6,-0.6055407404425247,0
48,0.6578547459068863,1,1,3,0,5,7,2,4,1,-0.838653027175259,0
13,0.7875579700151418,1,0,3,0,0,21,0,1,1,-0.655493373313825,0
65,0.5686837793324606,1,0,0,1,6,18,7,5,3,-0.03941090123445579,0
64,-1.66059038502818,1,0,3,2,5,15,0,5,0,-0.838653027175259,1
5,0.738919260974546,0,1,1,0,5,13,8,6,6,-0.339126698462257,0
5,0.738919260974546,1,1,3,2,5,19,8,6,0,2.208457577974053,1
29,-1.060712973527499,3,1,3,5,6,0,8,5,6,0.04384348688437787,0
48,0.6578547459068863,1,0,3,0,5,21,1,4,4,-0.7054460061851251,0
93,-1.3201194217440093,2,0,3,1,6,21,6,5,6,0.17705050787451174,0
49,0.738919260974546,1,0,3,0,5,7,3,1,0,-0.522286352323691,0
5,0.738919260974546,1,0,3,0,5,10,6,5,4,0.36021016173594583,0
64,-1.66059038502818,1,1,0,2,3,13,8,6,6,0.07714524213191135,1
64,-1.66059038502818,1,0,3,0,5,16,0,1,0,-0.9052565376703259,1
31,0.057977334406204305,1,0,3,2,5,3,1,5,1,-0.42238108658109064,0
11,-2.2604677965288613,1,1,0,1,6,15,8,6,6,1.4591680849045503,0
13,0.7875579700151418,1,0,3,0,5,13,4,5,0,-0.05606177885822253,0
30,0.5524708763189287,1,0,3,2,5,15,8,6,4,-0.9552091705416261,0
48,0.6578547459068863,1,0,3,0,5,21,8,6,4,-0.6388424956900582,0
85,0.5443644248121626,1,0,3,2,5,5,4,5,0,0.17705050787451174,0
83,-0.5419000770944767,1,0,3,0,5,16,2,5,0,-0.339126698462257,0
41,-1.133671037088393,1,1,0,1,6,11,8,6,6,-0.8886056600465592,0
96,0.22010636454152377,1,0,3,2,5,2,0,5,1,0.47676630510231294,0
103,0.8929418396030986,1,0,3,2,5,10,2,5,0,4.439675179558796,0
64,-1.66059038502818,1,1,0,0,5,14,8,6,1,-0.25587231034342334,1
48,0.6578547459068863,1,0,0,0,5,8,2,5,3,-0.07271265648198925,0
5,0.738919260974546,1,1,3,4,6,14,8,6,6,-0.8053512719277255,0
5,0.738919260974546,1,0,3,0,5,21,0,4,0,0.6932277142112805,1
79,-2.1550839269409043,1,1,0,0,5,15,5,5,0,0.8930382456964813,1
11,-2.2604677965288613,3,1,0,2,5,0,6,5,0,-0.3890793313335572,0
61,-1.1904161976357537,0,0,3,0,5,17,5,5,0,-0.7054460061851251,1
49,0.738919260974546,1,0,3,0,5,4,3,5,2,-0.4889845970761576,0
64,-1.66059038502818,1,0,3,2,5,18,4,5,2,0.7098785918350472,0
5,0.738919260974546,1,0,3,0,1,16,8,6,4,0.37686103935971255,0
48,0.6578547459068863,1,0,3,3,5,21,2,5,4,-0.15596704460082292,0
64,-1.66059038502818,1,0,1,2,5,13,0,5,1,-0.6721442509375917,0
116,-1.060712973527499,1,0,0,2,5,9,3,5,4,-0.9885109257891596,0
3,-2.1956161844747335,1,0,3,0,5,13,3,0,0,-0.1393161669770562,1
5,0.738919260974546,1,0,3,0,5,21,1,5,4,-0.9885109257891596,0
49,0.738919260974546,1,0,3,0,5,18,8,6,1,-0.7553986390564253,1
91,0.6821741004271842,1,1,0,0,4,0,8,6,0,0.7764821023301142,0
13,0.7875579700151418,1,1,3,5,6,13,8,6,6,-0.30582494321472353,0
5,0.738919260974546,1,1,0,0,0,11,8,6,0,-0.2891740655909568,0
33,-1.060712973527499,3,1,3,0,2,11,5,4,0,0.5100680603498464,1
116,-1.060712973527499,1,0,0,0,5,17,8,6,1,-0.8553039047990257,0
30,0.5524708763189287,1,1,1,0,5,14,0,5,0,0.9596417561915482,0
65,0.5686837793324606,0,0,3,2,5,6,0,6,3,0.17705050787451174,0
48,0.6578547459068863,1,0,1,1,6,5,8,6,0,-0.838653027175259,1
64,-1.66059038502818,1,0,3,0,5,19,8,6,6,1.1261505324292156,1
5,0.738919260974546,1,0,3,0,5,17,5,5,0,0.09379611975567807,0
99,0.447087006730971,1,1,0,0,5,14,8,6,0,-0.02276002361068906,1
2,0.4714063612512689,3,0,3,0,5,21,4,5,6,-0.1892687998483564,0
64,-1.66059038502818,1,1,3,1,6,14,8,6,6,0.07714524213191135,0
13,0.7875579700151418,0,0,3,0,4,14,3,5,0,-0.1393161669770562,0
91,0.6821741004271842,1,0,3,0,5,21,1,5,4,-0.02276002361068906,0
95,0.2119999130347578,1,0,0,0,5,1,6,0,0,-0.2891740655909568,0
13,0.7875579700151418,1,1,0,1,6,11,8,6,0,-1.0051618034129264,0
82,0.4957257157715668,1,0,3,2,5,21,3,5,0,-0.5056354746999243,0
36,-0.8256258798312859,1,0,3,0,5,1,7,5,1,0.7931329799538809,0
48,0.6578547459068863,0,0,3,0,5,15,0,2,0,-0.4057302089573239,0
5,0.738919260974546,3,0,3,0,5,12,3,5,0,0.010541731636844407,0
3,-2.1956161844747335,3,0,3,0,5,15,0,5,0,-0.838653027175259,1
5,0.738919260974546,1,1,0,1,6,16,3,2,3,-0.6388424956900582,0
4,-0.20142911381030593,3,0,3,0,5,7,6,5,4,3.2075102354000573,0
21,-0.7364549132568601,3,1,2,0,5,0,8,5,6,0.7431803470825806,0
97,-1.4741420003725627,3,0,3,0,5,3,8,6,2,1.1261505324292156,0
5,0.738919260974546,0,0,3,0,2,16,8,6,0,3.5738295431229252,0
64,-1.66059038502818,1,0,3,0,5,6,1,5,4,-0.15596704460082292,0
81,-0.8418387828448177,0,1,3,2,5,19,3,5,1,-0.22257055509588985,0
5,0.738919260974546,1,0,3,0,5,21,6,1,0,-0.9219074152940927,0
78,-0.01498072915468945,1,0,1,1,6,13,0,2,4,0.8430856128251811,0
93,-1.3201194217440093,3,1,3,0,5,11,7,5,1,0.04384348688437787,0
80,-2.5360871477589044,1,0,3,0,5,11,8,6,1,-0.7220968838088918,1
5,0.738919260974546,1,0,3,0,5,4,5,5,4,-0.9052565376703259,0
64,-1.66059038502818,1,0,3,0,5,21,6,5,4,-0.5722389851949913,0
64,-1.66059038502818,0,1,3,2,5,4,1,5,4,-0.15596704460082292,1
48,0.6578547459068863,3,0,3,5,6,1,0,5,1,-0.4556828418286241,0
95,0.2119999130347578,2,1,3,0,1,9,1,5,4,-0.2891740655909568,0
5,0.738919260974546,1,0,3,0,5,21,2,5,4,-0.2059196774721231,0
94,-0.21764201682383788,3,1,0,0,5,11,8,6,6,-0.37242845370979044,0
2,0.4714063612512689,3,1,3,0,6,20,8,6,6,-0.15596704460082292,1
30,0.5524708763189287,1,0,3,2,5,13,8,6,1,-0.6221916180662914,0
74,0.5200450702918648,1,0,3,2,5,7,3,5,4,-0.8053512719277255,0
13,0.7875579700151418,1,0,3,5,6,21,3,5,2,-0.7887003943039588,0
11,-2.2604677965288613,1,0,3,0,5,18,8,6,0,-0.9052565376703259,0
103,0.8929418396030986,1,0,3,0,5,21,8,6,4,0.6266242037162135,0
48,0.6578547459068863,1,0,3,0,5,9,0,5,4,-0.4057302089573239,0
89,0.3011708796091835,3,0,3,2,5,1,3,0,0,1.2593575534193495,0
55,0.39844829769037515,1,0,3,2,5,18,0,2,0,-0.588889862818758,0
120,0.7794515185083759,1,1,3,3,5,10,0,4,4,0.010541731636844407,0
31,0.057977334406204305,1,0,3,0,3,8,4,5,0,-0.5555881075712246,0
48,0.6578547459068863,1,0,3,0,3,21,0,5,0,-0.522286352323691,0
95,0.2119999130347578,1,0,3,0,5,6,8,6,0,-0.6887951285613584,0
13,0.7875579700151418,1,1,1,0,5,11,6,6,6,1.975345291241319,0
5,0.738919260974546,1,0,3,0,5,5,8,6,4,2.1085523122314527,0
64,-1.66059038502818,3,1,3,0,5,17,2,5,0,-0.9385582929178594,1
5,0.738919260974546,3,0,3,0,0,1,3,2,1,2.041948801736386,0
30,0.5524708763189287,1,1,0,0,5,13,8,6,6,-0.1892687998483564,0
11,-2.2604677965288613,1,0,3,0,5,14,0,5,6,-0.6721442509375917,0
30,0.5524708763189287,1,0,1,0,5,14,2,5,0,-0.3890793313335572,0
5,0.738919260974546,1,0,3,0,5,11,8,6,0,-0.9219074152940927,1
95,0.2119999130347578,0,1,3,2,2,11,8,6,6,0.7598312247063475,0
48,0.6578547459068863,1,0,3,0,2,15,7,5,1,-0.27252318796719005,0
30,0.5524708763189287,1,0,3,0,5,21,3,5,4,1.5091207177758503,0
24,-2.4469161811844784,3,0,3,2,5,15,4,5,0,-0.32247582083849025,1
5,0.738919260974546,1,0,3,0,5,21,8,6,4,-0.2392214327196566,1
99,0.447087006730971,1,0,3,0,5,17,6,1,0,2.241759333221587,0
30,0.5524708763189287,3,0,3,2,5,21,6,0,0,0.14374875262697828,0
112,0.763238615494844,1,0,3,2,5,6,0,5,3,-0.6887951285613584,0
95,0.2119999130347578,1,0,3,3,5,3,8,6,0,-0.339126698462257,0
103,0.8929418396030986,1,1,3,2,5,6,2,5,4,-0.22257055509588985,0
30,0.5524708763189287,3,0,3,2,5,16,2,5,6,1.0095943890628485,0
64,-1.66059038502818,3,1,0,0,5,20,8,6,0,-0.8719547824227925,1
49,0.738919260974546,1,1,0,0,5,14,8,6,1,-0.4390319642048574,1
99,0.447087006730971,3,0,0,0,5,2,3,5,0,-0.9219074152940927,0
64,-1.66059038502818,1,0,2,2,5,18,8,6,1,0.04384348688437787,1
4,-0.20142911381030593,3,0,3,2,5,13,8,5,0,-0.9052565376703259,0
6,0.7713450670016099,1,1,1,0,5,14,8,6,0,-0.5056354746999243,0
102,-2.0253807028326487,1,0,3,0,5,13,0,1,2,1.1761031653005158,0
5,0.738919260974546,1,0,1,0,5,17,1,5,0,-0.25587231034342334,0
49,0.738919260974546,1,0,3,0,5,16,3,5,1,-0.8886056600465592,0
1,0.5362579733053967,1,0,3,2,5,6,0,4,0,-1.021812681036693,0
103,0.8929418396030986,1,0,3,0,5,21,7,5,0,-0.7220968838088918,0
64,-1.66059038502818,3,1,0,0,5,11,8,6,6,4.139959382330995,0
30,0.5524708763189287,0,0,3,2,5,1,7,5,3,1.9087417807462521,0
5,0.738919260974546,1,0,3,0,5,3,0,6,0,0.160399630250745,1
13,0.7875579700151418,3,1,3,2,5,5,1,5,1,-0.7054460061851251,0
2,0.4714063612512689,1,0,3,0,5,4,7,6,0,2.6080786409444547,1
5,0.738919260974546,1,0,3,0,4,13,6,5,1,0.14374875262697828,0
99,0.447087006730971,3,0,3,0,5,16,7,0,0,0.39351191698347926,0
95,0.2119999130347578,3,0,3,1,6,16,1,5,0,0.6599259589637471,0
49,0.738919260974546,1,0,3,0,5,21,8,6,4,-0.02276002361068906,1
5,0.738919260974546,3,0,3,2,5,21,4,5,1,1.342611941538183,0
5,0.738919260974546,1,0,0,0,5,15,5,4,0,0.7598312247063475,0
48,0.6578547459068863,3,1,0,1,6,0,2,5,0,-0.7054460061851251,1
5,0.738919260974546,1,0,3,0,5,5,2,5,0,-0.32247582083849025,0
2,0.4714063612512689,1,0,3,1,6,21,8,6,0,0.29360665124087887,1
5,0.738919260974546,1,1,0,1,6,16,8,6,0,2.17515582272652,0
11,-2.2604677965288613,1,1,0,0,5,14,8,6,0,-0.37242845370979044,0
13,0.7875579700151418,1,0,3,2,4,8,7,5,0,-0.655493373313825,0
5,0.738919260974546,1,1,3,3,5,5,1,5,0,-0.838653027175259,0
50,-0.5013678195606469,1,1,0,1,6,13,8,6,6,-0.27252318796719005,0
64,-1.66059038502818,3,0,0,2,5,14,1,5,5,-0.02276002361068906,1
89,0.3011708796091835,1,0,0,0,5,19,6,5,2,-0.35577757608602373,0
5,0.738919260974546,1,0,3,0,5,21,1,5,4,-0.8220021495514923,0
64,-1.66059038502818,1,0,3,0,5,0,7,5,0,1.542422473023384,1
64,-1.66059038502818,3,0,3,0,5,13,7,4,0,-0.9718600481653928,1
5,0.738919260974546,1,0,3,0,5,21,8,6,4,0.37686103935971255,1
5,0.738919260974546,1,0,3,0,5,21,8,6,4,-0.7387477614326586,0
55,0.39844829769037515,1,0,3,0,5,21,8,6,4,0.19370138549827848,0
48,0.6578547459068863,3,1,0,0,5,11,2,5,6,-0.12266528935328946,0
64,-1.66059038502818,1,0,3,0,5,14,3,0,0,0.5766715708449134,0
5,0.738919260974546,1,0,3,0,5,8,8,2,1,-0.8886056600465592,0
99,0.447087006730971,1,0,3,2,5,5,3,5,4,-0.9219074152940927,0
49,0.738919260974546,1,1,0,1,6,17,0,5,0,-0.17261792222458966,0
119,-1.060712973527499,1,0,2,1,6,13,8,6,0,-0.7220968838088918,1
64,-1.66059038502818,3,0,3,0,5,17,0,1,0,-0.9052565376703259,1
50,-0.5013678195606469,1,1,0,0,5,0,8,6,0,-0.1892687998483564,0
64,-1.66059038502818,1,0,0,2,5,17,1,5,0,-0.838653027175259,1
95,0.2119999130347578,1,0,3,2,5,3,8,6,3,-0.3890793313335572,0
64,-1.66059038502818,1,0,3,0,5,13,3,0,2,-0.9885109257891596,0
103,0.8929418396030986,1,0,3,0,5,21,0,5,4,-0.4390319642048574,0
95,0.2119999130347578,3,0,3,2,5,13,8,6,0,-0.838653027175259,0
49,0.738919260974546,1,0,0,1,6,16,8,6,0,0.8763873680727146,1
95,0.2119999130347578,3,0,3,2,4,15,1,5,2,-0.7054460061851251,0
26,-0.01498072915468945,3,0,3,0,5,4,6,5,0,2.341664598964187,0
70,0.8929418396030986,1,0,3,2,5,19,4,5,0,-0.32247582083849025,0
103,0.8929418396030986,1,0,3,0,1,21,4,5,6,-0.17261792222458966,0
5,0.738919260974546,1,1,3,0,5,21,4,5,0,-0.9385582929178594,0
50,-0.5013678195606469,1,0,0,2,5,21,8,4,4,-0.588889862818758,0
121,0.9740063546707584,1,1,3,2,3,21,5,4,2,-0.7220968838088918,0
5,0.738919260974546,3,1,0,0,5,1,8,4,6,-0.339126698462257,1
64,-1.66059038502818,1,0,3,0,5,14,6,3,1,-0.8886056600465592,1
4,-0.20142911381030593,3,1,0,0,5,17,8,6,6,-1.0051618034129264,1
93,-1.3201194217440093,1,0,3,0,5,14,3,5,6,-0.006109145986922327,0
70,0.8929418396030986,3,0,3,0,5,21,1,5,0,0.39351191698347926,0
2,0.4714063612512689,3,0,3,2,5,10,1,5,5,0.6432750813399802,1
48,0.6578547459068863,1,0,3,0,5,21,0,5,3,-0.3890793313335572,0
48,0.6578547459068863,1,0,3,0,5,17,3,6,4,-0.588889862818758,0
89,0.3011708796091835,3,1,3,1,6,11,4,5,6,1.3759136967857166,0
94,-0.21764201682383788,1,0,1,0,3,19,2,5,0,-0.8719547824227925,0
64,-1.66059038502818,1,1,0,0,5,16,8,6,6,1.592375105894684,1
116,-1.060712973527499,3,0,3,2,5,5,8,6,4,0.37686103935971255,1
5,0.738919260974546,1,0,1,0,5,21,5,5,4,-0.30582494321472353,0
4,-0.20142911381030593,1,1,3,2,1,17,3,5,0,-0.7553986390564253,0
49,0.738919260974546,1,0,3,0,5,2,0,5,1,2.0752505569839195,0
64,-1.66059038502818,1,0,3,0,5,18,2,5,0,-0.2891740655909568,1
64,-1.66059038502818,1,0,3,0,5,14,7,0,1,-0.3890793313335572,0
75,-0.28249362887796564,3,1,0,2,5,6,1,5,0,-0.5389372299474577,0
101,-0.6067516891486046,1,0,3,0,5,10,8,6,4,0.24365401836957867,0
64,-1.66059038502818,1,1,3,1,6,15,8,6,6,-0.2392214327196566,1
64,-1.66059038502818,3,1,0,0,5,20,8,6,6,-0.588889862818758,0
95,0.2119999130347578,1,0,3,0,5,1,3,5,2,1.2094049205480493,0
30,0.5524708763189287,1,0,3,2,5,4,4,5,4,-0.5722389851949913,0
103,0.8929418396030986,1,0,3,0,5,12,1,5,4,-0.655493373313825,0
64,-1.66059038502818,3,1,2,0,5,14,8,6,6,-0.9718600481653928,0
5,0.738919260974546,3,0,3,2,5,5,6,0,2,0.32690840648841235,0
5,0.738919260974546,1,1,3,1,6,13,8,6,0,-0.5389372299474577,0
5,0.738919260974546,1,0,3,0,5,18,0,5,2,-0.8886056600465592,0
101,-0.6067516891486046,2,1,3,0,5,20,8,6,6,-0.9718600481653928,0
64,-1.66059038502818,1,0,3,0,5,17,6,6,6,-0.15596704460082292,0
83,-0.5419000770944767,1,0,3,0,5,7,3,5,0,-0.8220021495514923,0
5,0.738919260974546,1,0,3,0,5,15,3,5,0,-0.15596704460082292,0
5,0.738919260974546,0,0,3,0,5,2,0,2,0,-0.838653027175259,0
13,0.7875579700151418,1,0,3,2,5,21,3,6,4,-0.9385582929178594,0
13,0.7875579700151418,1,1,3,2,2,2,3,5,2,0.41016279460724603,0
48,0.6578547459068863,1,0,3,0,5,13,7,5,0,-0.37242845370979044,0
6,0.7713450670016099,3,1,3,3,5,21,3,5,5,-0.6388424956900582,0
64,-1.66059038502818,3,0,3,0,5,13,4,5,1,-0.7553986390564253,1
11,-2.2604677965288613,1,1,0,0,5,11,8,6,6,-0.9219074152940927,1
22,-2.8360258535092453,3,0,0,5,6,21,6,4,4,-0.7720495166801921,1
64,-1.66059038502818,1,0,3,0,5,18,4,5,0,-0.4723337194523909,0
64,-1.66059038502818,3,0,3,0,5,4,5,5,3,-0.4556828418286241,0
44,-2.2118290874882653,3,1,3,0,5,16,7,4,0,-0.32247582083849025,1
13,0.7875579700151418,1,0,3,2,5,6,2,5,0,-1.0384635586604598,0
95,0.2119999130347578,1,1,0,2,5,8,8,6,1,-0.7887003943039588,0
30,0.5524708763189287,1,0,0,2,5,20,8,6,1,-0.8553039047990257,0
5,0.738919260974546,1,0,3,0,5,21,2,5,4,-0.588889862818758,0
64,-1.66059038502818,1,0,3,0,1,5,8,6,4,1.9420435359937855,0
5,0.738919260974546,0,0,3,2,2,2,3,4,0,-0.655493373313825,0
5,0.738919260974546,0,1,3,0,5,18,7,6,0,-0.838653027175259,0
109,0.14714830098063,3,0,0,5,6,15,2,5,4,-0.5056354746999243,0
5,0.738919260974546,3,0,2,5,6,21,8,6,5,-0.7387477614326586,0
13,0.7875579700151418,1,0,1,0,5,5,2,5,4,0.5433698155973798,0
5,0.738919260974546,1,0,3,0,5,1,5,5,0,0.8763873680727146,0
117,-1.1174581340748608,1,0,3,2,5,1,8,6,1,-0.7553986390564253,0
103,0.8929418396030986,3,0,3,0,5,21,3,0,1,1.3759136967857166,0
19,-0.39598394997268926,3,0,3,0,5,21,3,5,0,1.2094049205480493,0
5,0.738919260974546,1,1,3,4,6,15,8,6,6,-0.7553986390564253,0
93,-1.3201194217440093,3,1,3,0,3,19,3,5,6,0.7098785918350472,0
5,0.738919260974546,3,0,3,0,1,11,5,5,0,1.3759136967857166,0
5,0.738919260974546,1,1,0,0,5,3,8,6,0,-0.8886056600465592,0
48,0.6578547459068863,1,1,0,2,5,6,8,6,2,0.29360665124087887,1
13,0.7875579700151418,3,0,1,0,5,1,7,0,0,-1.021812681036693,0
78,-0.01498072915468945,1,1,0,1,6,5,8,6,1,-0.9718600481653928,0
64,-1.66059038502818,1,0,3,0,5,13,0,5,1,-0.655493373313825,1
5,0.738919260974546,3,1,0,0,5,13,6,4,0,-0.7054460061851251,0
5,0.738919260974546,1,0,3,0,5,21,8,6,4,-0.9385582929178594,0
2,0.4714063612512689,1,0,1,1,6,0,4,5,0,1.6756294940135177,0
5,0.738919260974546,1,0,3,0,5,16,7,5,3,-0.7054460061851251,1
70,0.8929418396030986,1,0,3,1,6,16,2,5,0,-0.2891740655909568,0
48,0.6578547459068863,0,0,3,0,5,21,2,3,0,-0.37242845370979044,0
5,0.738919260974546,1,0,3,0,5,21,5,5,4,1.658978616389751,0
104,-1.060712973527499,0,1,3,2,5,17,4,2,0,-0.8886056600465592,0
30,0.5524708763189287,1,0,3,3,5,21,2,5,4,-0.22257055509588985,0
48,0.6578547459068863,3,1,3,1,6,0,8,6,6,-0.9385582929178594,0
5,0.738919260974546,1,0,3,0,5,16,1,4,0,-0.7887003943039588,0
5,0.738919260974546,1,0,3,0,5,17,2,5,0,0.19370138549827848,0
64,-1.66059038502818,0,0,3,0,5,13,8,0,6,-0.2891740655909568,1
5,0.738919260974546,1,1,3,0,5,7,1,3,4,-0.15596704460082292,0
64,-1.66059038502818,3,1,2,0,5,20,8,6,6,-0.17261792222458966,0
64,-1.66059038502818,1,0,3,0,5,11,8,6,0,-0.9885109257891596,1
64,-1.66059038502818,1,1,1,0,5,11,7,0,1,-0.7553986390564253,0
99,0.447087006730971,1,0,3,0,3,21,8,6,4,0.7098785918350472,0
5,0.738919260974546,1,0,3,0,2,0,0,2,0,0.2603048959933454,0
13,0.7875579700151418,1,0,0,0,5,4,8,6,4,-1.0384635586604598,0
5,0.738919260974546,1,1,3,0,5,21,8,6,0,0.17705050787451174,1
64,-1.66059038502818,1,1,0,1,6,15,8,6,6,1.658978616389751,0
5,0.738919260974546,1,0,3,0,5,12,8,6,0,-0.6887951285613584,1
66,-1.060712973527499,1,0,3,0,5,16,8,6,1,-0.9385582929178594,0
48,0.6578547459068863,0,0,3,0,5,21,3,6,0,1.6756294940135177,0
5,0.738919260974546,3,1,3,0,5,19,8,6,0,-0.35577757608602373,0
74,0.5200450702918648,1,0,3,0,5,4,3,5,0,-0.25587231034342334,1
30,0.5524708763189287,1,0,1,0,5,16,0,2,0,-0.9052565376703259,0
105,0.009338625365608469,1,0,3,0,5,18,3,5,0,1.6090259835184508,0
64,-1.66059038502818,1,1,3,2,5,6,5,5,4,-0.32247582083849025,1
99,0.447087006730971,1,1,0,0,5,11,8,6,0,-0.7553986390564253,0
5,0.738919260974546,3,0,3,1,6,21,8,6,4,-0.5389372299474577,0
5,0.738919260974546,1,0,0,0,5,5,0,2,0,-0.30582494321472353,0
64,-1.66059038502818,1,0,0,0,5,15,3,5,1,-0.5555881075712246,1
5,0.738919260974546,1,0,3,2,5,21,0,1,4,0.41016279460724603,0
5,0.738919260974546,3,0,3,0,5,16,3,1,0,-0.6887951285613584,0
64,-1.66059038502818,1,0,0,0,5,0,7,5,6,-0.7387477614326586,1
48,0.6578547459068863,1,0,3,0,5,17,7,5,2,-0.5389372299474577,1
5,0.738919260974546,1,0,3,0,5,21,0,1,2,-0.1892687998483564,0
64,-1.66059038502818,1,0,3,0,5,16,2,5,1,-0.7387477614326586,0
5,0.738919260974546,1,0,3,0,5,21,8,6,4,-0.9885109257891596,1
119,-1.060712973527499,0,0,3,0,5,19,3,5,0,0.37686103935971255,0
5,0.738919260974546,1,0,1,2,5,13,1,5,1,-0.6221916180662914,0
116,-1.060712973527499,1,1,0,0,5,13,8,6,0,0.8597364904489478,0
14,-0.3230258864117955,0,1,0,3,5,10,8,2,4,-0.9718600481653928,0
5,0.738919260974546,0,0,3,0,5,19,4,5,1,0.7764821023301142,0
